EOGNoiseDuration,blinkIntervalAvg,blinkIntervalMax,blinkSpeed,blinkSpeedStd,blinkStrength,blinkStrengthMax,blinkStrengthMin,bodyMoveVertical,cadence,capturedAt,eyeMoveBigHorizontal,eyeMoveBigVertical,eyeMoveHorizontal,eyeMoveVertical,fitError,focus,footholdLeft,footholdRight,numBlinkBurst,numBlinks,numSteps1000,numSteps280,numSteps310,numSteps340,numSteps370,numSteps400,numSteps430,numSteps460,numSteps500,numSteps530,numSteps560,numSteps590,numSteps620,numSteps650,numSteps680,numSteps710,numSteps750,numSteps780,numSteps810,numSteps840,numSteps870,numSteps900,numSteps930,numSteps960,numStoredData,pitchAvg,pitchDiff,powerLeft,rollAvg,rollDiff,sittingPostureIndex1,sittingPostureIndex2,sittingPostureIndex3,sleepy
23,5303.333,5303.333,187,92,59,88,40,,0,"Tue, 17 May 2016 19:28:00 +0900",3.243243,32.43243,11.35135,47.02703,0,0,0,0,1.621622,9.72973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,4,0,0,7,1,1,0
2,5732.333,24870,178,58,64,102,33,,0,"Tue, 17 May 2016 19:29:00 +0900",1.034483,15.51724,4.137931,74.48276,0,2,0,0,1.034483,9.310345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,4,0,0,11,7,6,1
1,2694.333,8450,175,42,77,115,46,,0,"Tue, 17 May 2016 19:30:00 +0900",1.016949,8.135593,3.050847,42.71186,0,3,0,0,3.050847,6.101695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,4,0,0,5,1,5,1
0,0,0,0,0,0,0,0,,0,"Tue, 17 May 2016 19:31:00 +0900",0,0,0,20,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,4,0,0,6,5,0,1
1,8033.833,35620,147,14,54,83,37,,0,"Tue, 17 May 2016 19:32:00 +0900",0,10.16949,1.016949,26.44068,0,3,0,0,1.016949,6.101695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,4,0,0,5,6,6,1
0,9980,26800,130,37,58,95,33,,0,"Tue, 17 May 2016 19:33:00 +0900",0,9,1,43,0,2,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,4,0,0,11,0,0,3
3,0,0,290,0,79,79,79,,0,"Tue, 17 May 2016 19:34:00 +0900",0,0,0,38.94737,0,2,0,0,0,1.052632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,4,0,0,5,6,6,2
6,1332,2890,178,50,88,104,78,,0,"Tue, 17 May 2016 19:35:00 +0900",0,10,2.222222,55.55555,0,2,0,0,2.222222,5.555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,4,0,0,7,6,6,1
7,1528.167,3860,210,106,81,139,34,,0,"Tue, 17 May 2016 19:36:00 +0900",2.264151,20.37736,5.660378,36.22642,0,2,0,0,4.528302,10.18868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,4,0,0,11,11,12,1
14,4439,4439,213,87,104,238,31,,0,"Tue, 17 May 2016 19:37:00 +0900",3.913043,20.86957,15.65217,50.86956,0,1,0,0,1.304348,9.130434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,4,0,0,6,12,6,2
16,5126,5126,186,72,74,149,30,,0,"Tue, 17 May 2016 19:38:00 +0900",6.818182,12.27273,6.818182,62.72727,0,1,0,0,1.363636,10.90909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,4,0,0,6,6,12,2
30,5445,5445,203,54,93,176,34,,0,"Tue, 17 May 2016 19:39:00 +0900",14,10,8,46,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,4,0,0,5,5,5,1
23,8997.167,8997.167,180,60,121,160,69,,0,"Tue, 17 May 2016 19:40:00 +0900",9.72973,14.59459,8.108108,38.91892,0,0,0,0,0,6.486486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,4,0,0,5,6,6,0
21,2476.5,2476.5,228,73,81,160,41,,0,"Tue, 17 May 2016 19:41:00 +0900",4.615385,38.46154,10.76923,38.46154,0,0,0,0,6.153846,18.46154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,4,0,0,7,11,5,0
19,6437,6437,236,77,58,81,40,,0,"Tue, 17 May 2016 19:42:00 +0900",4.390244,20.4878,2.926829,33.65854,0,2,0,0,1.463415,7.317073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,4,0,0,0,6,0,3
4,4722.667,10730,235,70,82,139,51,,0,"Tue, 17 May 2016 19:43:00 +0900",2.142857,32.14286,10.71429,46.07143,0,1,0,0,0,11.78571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,4,0,0,0,12,12,3
24,3822,3822,180,68,67,111,37,,0,"Tue, 17 May 2016 19:44:00 +0900",1.666667,33.33334,11.66667,48.33334,0,1,0,0,1.666667,11.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,4,0,0,6,6,6,3
14,4485,4485,181,50,76,116,43,,0,"Tue, 17 May 2016 19:45:00 +0900",2.608696,39.13044,3.913043,37.82609,0,1,0,0,1.304348,9.130434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,4,0,0,12,11,6,3
2,3789.333,14130,193,74,77,153,46,,0,"Tue, 17 May 2016 19:46:00 +0900",0,28.96552,7.241379,47.58621,0,2,0,0,5.172414,15.51724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,4,0,0,0,5,6,2
23,2152.167,2152.167,196,67,61,96,33,,0,"Tue, 17 May 2016 19:47:00 +0900",6.486486,22.7027,12.97297,42.16216,0,2,0,0,3.243243,27.56757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,4,0,0,12,6,7,3
9,3774,12530,190,59,73,110,40,,0,"Tue, 17 May 2016 19:48:00 +0900",1.176471,25.88235,2.352941,52.94118,0,2,0,0,0,14.11765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,4,0,0,11,10,6,1
10,2750,11400,203,78,62,134,32,,0,"Tue, 17 May 2016 19:49:00 +0900",1.2,30,6,50.4,0,2,0,0,8.4,20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,4,0,0,6,7,11,3
1,2409.167,8080,195,40,61,79,31,,0,"Tue, 17 May 2016 19:50:00 +0900",3.050847,38.64407,10.16949,45.76271,0,2,0,0,4.067797,11.18644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,4,0,0,11,6,11,3
10,4316.667,20670,136,35,65,118,37,,0,"Tue, 17 May 2016 19:51:00 +0900",0,43.2,6,33.6,0,2,0,0,3.6,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,4,0,0,5,6,5,2
9,7080.5,16020,164,61,69,120,31,,0,"Tue, 17 May 2016 19:52:00 +0900",0,42.35294,0,61.17648,0,1,0,0,0,8.235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,0,0,5,6,6,1
11,11719.17,11719.17,143,15,79,166,32,,0,"Tue, 17 May 2016 19:53:00 +0900",0,17.14286,0,57.55102,0,2,0,0,0,4.897959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,4,0,0,10,5,12,1
24,1584,1584,195,79,124,221,62,,0,"Tue, 17 May 2016 19:54:00 +0900",5,60,16.66667,21.66667,0,2,0,0,11.66667,36.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4,0,0,5,6,6,1
0,4470,20780,157,28,65,112,31,,0,"Tue, 17 May 2016 19:55:00 +0900",0,6,1,54,0,3,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,5,6,11,1
2,4833.333,11720,223,98,81,135,36,,0,"Tue, 17 May 2016 19:56:00 +0900",2.068965,20.68966,4.137931,47.58621,0,1,0,0,3.103448,10.34483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,12,10,10,1
0,6030,6030,255,145,97,109,85,,0,"Tue, 17 May 2016 19:57:00 +0900",0,18,0,59,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,11,6,6,1
9,3910,12580,236,99,61,128,33,,0,"Tue, 17 May 2016 19:58:00 +0900",1.176471,35.29412,10.58824,48.23529,0,2,0,0,0,12.94118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,12,5,6,3
13,3626.833,3626.833,193,58,68,114,45,,0,"Tue, 17 May 2016 19:59:00 +0900",0,8.93617,1.276596,58.7234,0,2,0,0,3.829787,8.93617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,6,12,12,2
18,2044,2044,191,83,79,172,34,,0,"Tue, 17 May 2016 20:00:00 +0900",0,22.85714,15.71429,44.28571,0,1,0,0,7.142857,21.42857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,6,6,6,2
1,15546.5,36480,145,9,54,83,35,,0,"Tue, 17 May 2016 20:01:00 +0900",3.050847,1.016949,4.067797,74.23729,0,2,0,0,0,4.067797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,6,6,6,1
0,0,0,130,0,32,32,32,,0,"Tue, 17 May 2016 20:02:00 +0900",0,6,1,73,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,6,6,6,1
3,5073,7770,137,33,57,97,36,,0,"Tue, 17 May 2016 20:03:00 +0900",1.052632,7.368421,2.105263,56.84211,0,2,0,0,0,6.31579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,6,6,6,1
0,0,0,0,0,0,0,0,,0,"Tue, 17 May 2016 20:04:00 +0900",0,1,0,31,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,6,6,1
10,4541.667,16940,197,100,59,96,37,,0,"Tue, 17 May 2016 20:06:00 +0900",10.8,20.4,9.599999,96,0,2,0,0,1.2,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,3,0,0,6,7,6,0
7,2420.333,9400,153,31,63,149,30,,0,"Tue, 17 May 2016 20:07:00 +0900",1.132076,22.64151,3.396226,69.0566,0,2,0,0,9.056604,20.37736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,3,0,0,11,7,1,0
50,305,305,155,27,83,216,39,,116,"Tue, 17 May 2016 20:08:00 +0900",0,6,0,54,0,0,61,59,24,60,1,0,0,0,0,7,16,1,11,12,5,13,5,1,2,1,1,0,0,1,0,0,0,0,163,-5.8,2.87,3,4.37,4.31,15,12,17,0
59,0,0,0,0,0,0,0,,116,"Tue, 17 May 2016 20:09:00 +0900",60,60,60,0,3,0,60,58,0,0,1,0,0,0,1,1,6,13,31,28,14,12,4,2,0,0,0,0,0,0,0,0,0,0,162,-2.15,3.48,3,1.53,4.31,1,11,12,0
59,0,0,0,0,0,0,0,,116,"Tue, 17 May 2016 20:10:00 +0900",120,60,0,0,3,0,62,59,0,0,0,0,0,0,0,3,8,15,26,23,13,19,7,1,0,0,0,0,0,0,0,0,0,0,161,-4.65,3.27,3,2.04,4.01,12,12,17,0
59,0,0,40,0,60,60,60,,121,"Tue, 17 May 2016 20:11:00 +0900",60,120,0,0,0,0,61,59,0,60,0,0,0,0,0,5,22,4,49,14,10,14,2,0,0,0,0,0,0,0,0,0,0,0,160,-7.57,1.96,3,2.92,4.13,12,12,12,0
59,0,0,130,0,170,170,170,,118,"Tue, 17 May 2016 20:12:00 +0900",0,60,60,0,0,0,60,61,0,60,0,0,0,0,0,1,5,19,45,21,11,12,1,2,0,0,0,0,0,0,0,0,0,0,159,-5.99,2.09,3,2.32,4.7,17,12,11,0
35,1704.167,1704.167,156,68,128,191,35,,122,"Tue, 17 May 2016 20:13:00 +0900",7.2,72,24,4.8,0,0,58,59,4.8,26.4,0,0,0,0,0,4,7,14,68,14,7,4,2,0,0,0,0,0,0,0,0,0,0,0,158,-3.54,2.15,3,0.91,4.14,12,12,12,0
42,1353,1353,138,30,152,225,83,,122,"Tue, 17 May 2016 20:14:00 +0900",3.333333,56.66666,23.33333,0,0,0,59,58,26.66667,43.33333,0,0,0,0,0,7,6,24,51,21,6,5,1,1,0,0,0,0,0,0,0,0,0,0,157,-6.29,1.96,3,1.76,3.92,12,12,12,0
49,146.6667,146.6667,172,63,116,228,35,,121,"Tue, 17 May 2016 20:15:00 +0900",0,16.36364,10.90909,32.72727,0,0,57,58,65.45454,92.72727,0,0,0,0,2,3,10,23,36,24,12,6,3,0,0,0,0,0,0,0,0,0,0,0,156,-4.82,1.81,3,1.65,3.14,17,12,12,0
60,0,0,0,0,0,0,0,,122,"Tue, 17 May 2016 20:16:00 +0900",0,0,0,0,3,0,55,56,0,0,0,0,0,1,1,1,2,26,66,19,4,0,1,1,0,0,0,0,0,0,0,0,0,0,155,0.84,2.12,3,0.64,2.49,12,12,12,0
59,0,0,0,0,0,0,0,,122,"Tue, 17 May 2016 20:17:00 +0900",60,60,0,0,3,0,55,56,0,0,0,0,0,0,0,1,2,29,69,16,3,0,2,0,0,0,0,0,0,0,0,0,0,0,154,0.73,1.86,3,0.93,2.08,11,12,12,0
60,0,0,0,0,0,0,0,,122,"Tue, 17 May 2016 20:18:00 +0900",0,0,0,0,3,0,54,55,0,0,0,0,0,0,0,1,0,22,81,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,153,1.43,1.95,3,0.13,1.47,20,11,7,0
60,0,0,0,0,0,0,0,,123,"Tue, 17 May 2016 20:19:00 +0900",0,0,0,0,3,0,53,54,0,0,0,0,0,0,0,0,1,27,86,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,152,-0.81,2.07,3,-0.48,1.75,12,12,17,0
53,0,0,0,0,0,0,0,,118,"Tue, 17 May 2016 20:20:00 +0900",17.14286,51.42857,0,25.71429,3,0,57,59,0,0,0,0,0,0,1,3,5,21,34,15,10,11,5,3,0,0,1,0,0,0,0,0,0,0,151,-2.34,2.17,3,1.38,3.38,12,6,12,0
43,1280.667,1280.667,195,49,107,216,52,,118,"Tue, 17 May 2016 20:21:00 +0900",7.058824,31.76471,14.11765,42.35294,0,0,59,60,3.529412,21.17647,0,0,0,0,0,4,10,12,22,22,9,10,4,3,1,0,0,0,0,0,0,0,0,0,150,-4.48,2.81,3,1.55,3.57,12,12,16,0
59,0,0,0,0,0,0,0,,119,"Tue, 17 May 2016 20:22:00 +0900",60,120,0,0,3,0,59,59,0,0,0,0,0,0,0,3,8,13,44,25,9,11,5,0,0,0,0,0,0,0,0,0,0,0,149,-6.05,2.85,3,1.87,4.1,12,12,16,0
59,0,0,270,0,166,166,166,,119,"Tue, 17 May 2016 20:23:00 +0900",120,60,0,0,0,0,60,60,0,60,0,0,0,0,0,2,9,20,42,23,7,8,7,0,0,0,0,0,0,0,0,0,0,0,148,-3.52,3.06,3,2.45,4.54,11,12,17,0
59,0,0,0,0,0,0,0,,119,"Tue, 17 May 2016 20:24:00 +0900",0,60,0,0,3,0,61,60,0,0,0,0,0,0,0,1,14,19,26,25,15,15,2,0,0,0,0,0,0,0,0,0,0,0,147,-5.23,1.92,3,2.16,4.34,12,16,12,0
60,0,0,0,0,0,0,0,,114,"Tue, 17 May 2016 20:25:00 +0900",0,0,0,0,3,0,61,60,0,0,0,0,0,0,0,1,6,9,20,40,16,14,4,1,0,1,0,0,0,1,0,0,0,0,146,-7.14,3.31,3,2.66,5.08,17,12,12,0
60,0,0,0,0,0,0,0,,116,"Tue, 17 May 2016 20:26:00 +0900",0,0,0,0,3,0,61,61,0,0,0,0,0,0,0,2,11,15,17,27,10,20,9,3,0,0,0,0,0,0,0,0,0,0,145,-4.33,2.45,3,0.44,4.97,12,17,17,0
57,0,0,380,0,127,127,127,,115,"Tue, 17 May 2016 20:27:00 +0900",20,80,0,20,0,0,61,61,0,20,0,0,0,0,0,1,2,15,30,29,21,12,2,2,0,0,0,0,0,0,0,0,0,0,144,-7.13,2.33,3,1.65,4.57,24,16,12,0
58,29,29,105,5,103,136,69,,121,"Tue, 17 May 2016 20:28:00 +0900",0,60,0,0,0,0,58,59,30,60,0,0,0,7,4,0,8,12,23,23,28,11,3,0,0,0,0,0,0,0,0,0,0,0,143,-8.89,2.13,3,2.48,4.1,12,12,17,0
59,0,0,0,0,0,0,0,,117,"Tue, 17 May 2016 20:29:00 +0900",120,180,0,0,3,0,61,61,0,0,0,0,0,0,0,1,10,19,30,17,16,22,1,0,0,0,0,0,0,0,0,0,0,0,142,-5.28,1.69,3,1.35,4.94,12,12,12,0
59,0,0,60,0,35,35,35,,117,"Tue, 17 May 2016 20:30:00 +0900",60,60,0,0,0,0,61,61,0,60,0,0,0,0,0,4,5,23,23,24,10,19,6,1,0,0,0,0,0,0,0,0,0,0,141,-9.05,1.99,3,2.62,4.51,17,12,17,0
59,0,0,400,0,115,115,115,,119,"Tue, 17 May 2016 20:31:00 +0900",0,60,60,0,0,0,61,59,0,60,0,0,0,0,1,8,12,15,25,18,4,19,8,6,0,0,0,0,0,0,0,0,0,0,140,-6.97,1.9,3,2.85,4.65,12,12,11,0
57,0,0,0,0,0,0,0,,118,"Tue, 17 May 2016 20:32:00 +0900",0,100,60,0,3,0,61,61,0,0,0,0,0,0,1,10,6,20,20,12,11,22,11,3,0,0,0,0,0,0,0,0,0,0,139,-7.02,2.11,3,0.35,4.99,17,17,17,0
59,0,0,0,0,0,0,0,,118,"Tue, 17 May 2016 20:33:00 +0900",0,240,0,0,3,0,60,62,0,0,0,0,0,1,0,5,23,10,19,6,12,21,14,3,1,0,0,0,0,0,0,0,0,0,138,-6.04,1.92,3,2.25,4.59,12,12,22,0
56,1375.333,1375.333,127,9,196,323,119,,114,"Tue, 17 May 2016 20:34:00 +0900",60,75,30,0,0,0,60,61,0,45,0,0,0,0,0,6,11,12,15,11,12,16,20,6,3,0,0,0,0,0,0,0,0,0,137,-8.46,2.03,3,3.78,4.2,11,17,12,0
54,266,266,172,84,125,184,70,,95,"Tue, 17 May 2016 20:35:00 +0900",0,70,10,0,0,0,60,61,20,60,0,0,0,0,0,0,0,0,2,2,2,14,8,8,3,8,4,0,0,1,0,0,0,0,136,-2.85,2.59,3,0.32,3.06,11,1,12,0
60,0,0,0,0,0,0,0,,96,"Tue, 17 May 2016 20:36:00 +0900",0,0,0,0,3,0,62,61,0,0,0,0,0,1,0,0,0,0,2,0,3,5,10,10,4,4,6,0,0,0,0,0,0,0,135,0.57,3.86,3,0.89,2.85,12,12,17,0
29,1451.833,1451.833,149,47,106,143,74,,104,"Tue, 17 May 2016 20:37:00 +0900",0,17.41935,3.870968,61.93548,0,0,59,60,7.741935,13.54839,0,0,0,0,0,0,0,1,3,3,3,7,7,2,0,1,0,0,0,0,0,0,0,0,134,-4.5,2.81,3,1.48,3.31,1,11,1,0
0,2980,8070,190,56,112,185,64,,0,"Tue, 17 May 2016 20:38:00 +0900",0,8,1,43,0,2,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,3,0,0,1,25,25,0
0,3170,7740,243,23,32,33,31,,0,"Tue, 17 May 2016 20:39:00 +0900",0,1,0,36,0,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,3,0,0,25,25,25,1
0,16640,20550,220,22,33,34,32,,0,"Tue, 17 May 2016 20:40:00 +0900",0,0,1,87,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,3,0,0,25,25,0,3
2,6892.333,20870,192,18,36,38,33,,0,"Tue, 17 May 2016 20:41:00 +0900",0,0,0,76.55173,0,2,0,0,1.034483,5.172414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,3,0,0,25,25,25,3
0,0,0,0,0,0,0,0,,0,"Tue, 17 May 2016 20:42:00 +0900",0,0,0,41,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,3,0,0,25,25,25,1
3,6146.5,29390,193,74,46,73,31,,0,"Tue, 17 May 2016 20:43:00 +0900",0,2.105263,2.105263,87.36842,0,3,0,0,3.157895,6.31579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,3,0,0,25,25,17,1
20,0,0,400,0,42,42,42,,111,"Tue, 17 May 2016 20:44:00 +0900",1.5,1.5,3,43.5,0,0,63,57,0,1.5,1,1,0,0,0,1,1,5,6,4,3,9,2,1,5,1,0,0,0,0,0,1,0,0,127,-2.57,3.21,3,0.76,4.55,1,0,6,0
15,2932.5,2932.5,181,71,60,83,33,,104,"Tue, 17 May 2016 20:45:00 +0900",0,28,1.333333,30.66667,0,0,60,62,5.333333,10.66667,0,0,0,0,0,0,0,1,5,0,3,4,6,2,0,1,0,1,0,0,0,0,0,0,126,-1.82,2.95,3,1.09,6.13,1,12,12,0
43,1255.167,1255.167,178,73,75,129,36,,101,"Tue, 17 May 2016 20:46:00 +0900",3.529412,63.52942,10.58824,14.11765,0,0,46,51,7.058824,35.29412,0,0,0,0,0,0,2,0,7,5,6,7,6,7,4,3,2,0,3,1,0,0,0,0,125,-5.42,4.42,3,2.63,3.32,6,16,18,0
51,1305,1305,140,10,94,127,60,,117,"Tue, 17 May 2016 20:47:00 +0900",46.66667,100,13.33333,20,0,0,69,75,0,13.33333,1,0,0,0,1,3,3,4,7,7,4,4,4,0,0,0,0,1,0,0,0,0,0,0,124,-6.7,2.91,3,2.37,4.09,17,12,1,0
32,2090.667,2090.667,159,39,73,109,32,,0,"Tue, 17 May 2016 20:48:00 +0900",4.285715,40.71428,19.28571,53.57143,0,0,0,0,8.571429,19.28571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,3,0,0,1,1,6,0
58,0,0,0,0,0,0,0,,117,"Tue, 17 May 2016 20:49:00 +0900",0,90,30,0,3,0,58,57,0,0,0,0,0,0,0,1,2,2,9,2,1,1,2,0,0,0,1,0,1,0,0,0,0,0,122,-3.93,2.91,3,7.37,2.73,12,7,16,0
60,0,0,0,0,0,0,0,,115,"Tue, 17 May 2016 20:50:00 +0900",0,0,0,0,3,0,60,59,0,0,1,0,0,0,1,2,17,13,17,16,7,19,11,4,1,1,0,1,0,0,0,0,0,0,121,-2.93,1.54,3,5.01,3.74,12,11,17,0
58,0,0,0,0,0,0,0,,119,"Tue, 17 May 2016 20:51:00 +0900",60,120,60,0,3,0,59,60,0,0,0,0,0,0,1,1,20,21,18,17,12,14,9,3,1,0,0,0,0,0,0,0,0,0,120,-3.72,2.72,3,4.02,3.92,16,12,11,0
49,163.1667,163.1667,149,26,97,135,41,,119,"Tue, 17 May 2016 20:52:00 +0900",5.454545,49.09091,16.36364,16.36364,0,0,61,60,32.72727,60,0,0,0,0,0,3,12,25,28,17,7,11,13,2,0,0,0,0,0,0,0,0,0,0,119,-2.39,2.52,3,3.06,4.53,12,12,12,0
46,238,238,141,45,128,190,51,,118,"Tue, 17 May 2016 20:53:00 +0900",0,68.57143,12.85714,17.14286,0,0,60,60,30,47.14286,0,0,0,1,2,5,12,17,12,16,7,21,10,4,2,0,0,0,0,0,0,0,0,0,118,-4.16,2.61,3,3.67,4.31,11,17,11,0
52,264,264,107,33,166,245,85,,117,"Tue, 17 May 2016 20:54:00 +0900",22.5,97.5,52.5,0,0,0,60,61,15,45,0,0,0,0,1,5,10,24,16,13,6,18,15,6,1,0,0,0,0,0,0,0,0,0,117,-1.55,2.3,3,3,3.99,12,12,12,0
57,96,96,100,10,206,289,123,,116,"Tue, 17 May 2016 20:55:00 +0900",20,120,40,0,0,0,61,61,0,40,0,0,0,0,0,11,11,19,11,13,8,8,20,11,1,0,0,0,0,0,0,0,0,0,116,-0.47,2.01,3,1.74,3.85,12,11,12,0
53,296.3333,296.3333,110,49,161,323,58,,115,"Tue, 17 May 2016 20:56:00 +0900",8.571429,60,8.571429,8.571429,0,0,61,61,68.57143,111.4286,0,0,0,0,0,4,15,25,7,6,6,20,17,12,1,0,0,0,0,0,0,0,0,0,115,-2.48,2.01,3,2.26,3.58,12,12,17,0
53,605.5,605.5,124,85,189,311,62,,113,"Tue, 17 May 2016 20:57:00 +0900",17.14286,68.57143,25.71429,17.14286,0,0,61,63,34.28572,77.14285,0,0,0,0,0,3,10,19,17,5,9,11,20,14,2,0,0,0,0,0,0,0,0,0,114,-3.91,1.87,3,3.33,4.37,12,17,12,0
53,998.6667,998.6667,118,16,211,269,164,,109,"Tue, 17 May 2016 20:58:00 +0900",0,68.57143,42.85714,17.14286,0,0,62,63,0,42.85714,0,0,0,0,0,4,2,19,11,7,8,13,15,12,10,2,3,0,0,0,0,0,0,0,113,-3.62,3.11,3,3.53,4.02,11,7,12,0
37,843.3333,843.3333,144,58,131,236,58,,94,"Tue, 17 May 2016 20:59:00 +0900",10.43478,41.73913,15.65217,36.52174,0,0,59,70,33.91304,54.78261,0,0,0,0,0,0,1,1,0,2,0,2,4,7,5,3,4,0,0,0,0,0,0,0,112,-0.58,2.12,3,-0.29,4.01,12,1,7,0
30,1850,1850,144,48,89,198,43,,0,"Tue, 17 May 2016 21:00:00 +0900",6,48,12,40,0,0,0,0,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,3,0,0,7,12,25,0
42,4011,4011,196,41,91,237,35,,0,"Tue, 17 May 2016 21:01:00 +0900",0,33.33334,20,40,0,0,0,0,6.666667,16.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,3,0,0,11,12,1,0
